2025-03-27 17:01:49,551 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/grey-leather-double-breasted-kriegsmarine-officer-deck-jacket-with-loops-for-zerstorer-kriegsabzeichen/
2025-03-27 17:01:49,551 - INFO - TILE Extracted product URL: https://fjm44.com/product/grey-leather-double-breasted-kriegsmarine-officer-deck-jacket-with-loops-for-zerstorer-kriegsabzeichen/
2025-03-27 17:01:49,551 - DEBUG - TILE PROCESSOR: Extracted text from tag → Grey leather double breasted Kriegsmarine officer deck jacket with loops for Zerstörer-Kriegsabzeichen
2025-03-27 17:01:49,551 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/kriegsmarine-grey-leather-deck-trousers/
2025-03-27 17:01:49,552 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/kriegsmarine-grey-leather-deck-trousers/
2025-03-27 17:01:49,552 - INFO - TILE Extracted product URL: https://fjm44.com/product/kriegsmarine-grey-leather-deck-trousers/
2025-03-27 17:01:49,552 - DEBUG - TILE PROCESSOR: Extracted text from tag → Kriegsmarine grey leather deck trousers
2025-03-27 17:01:49,552 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/kriegsmarine-black-leather-deck-trousers-marked-baw-1944/
2025-03-27 17:01:49,552 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/kriegsmarine-black-leather-deck-trousers-marked-baw-1944/
2025-03-27 17:01:49,552 - INFO - TILE Extracted product URL: https://fjm44.com/product/kriegsmarine-black-leather-deck-trousers-marked-baw-1944/
2025-03-27 17:01:49,552 - DEBUG - TILE PROCESSOR: Extracted text from tag → Kriegsmarine black leather deck trousers marked BAW 1944
2025-03-27 17:01:49,554 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/kriegsmarine-fur-hat-2/
2025-03-27 17:01:49,554 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/kriegsmarine-fur-hat-2/
2025-03-27 17:01:49,554 - INFO - TILE Extracted product URL: https://fjm44.com/product/kriegsmarine-fur-hat-2/
2025-03-27 17:01:49,554 - DEBUG - TILE PROCESSOR: Extracted text from tag → Rare grey Kriegsmarine fur hat
2025-03-27 17:01:49,554 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/kriegsmarine-deck-shoes/
2025-03-27 17:01:49,554 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/kriegsmarine-deck-shoes/
2025-03-27 17:01:49,554 - INFO - TILE Extracted product URL: https://fjm44.com/product/kriegsmarine-deck-shoes/
2025-03-27 17:01:49,555 - DEBUG - TILE PROCESSOR: Extracted text from tag → Kriegsmarine issue deck shoes
2025-03-27 17:01:49,555 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/rare-dutch-pre-war-breadbag-with-matching-canteen-marked-cm-1939/
2025-03-27 17:01:49,555 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/rare-dutch-pre-war-breadbag-with-matching-canteen-marked-cm-1939/
2025-03-27 17:01:49,555 - INFO - TILE Extracted product URL: https://fjm44.com/product/rare-dutch-pre-war-breadbag-with-matching-canteen-marked-cm-1939/
2025-03-27 17:01:49,555 - DEBUG - TILE PROCESSOR: Extracted text from tag → Rare Dutch pre war breadbag with matching canteen marked CM 1939
2025-03-27 17:01:49,555 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/tornister-for-fernmelder-troops-marked-fuq-1942/
2025-03-27 17:01:49,556 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/tornister-for-fernmelder-troops-marked-fuq-1942/
2025-03-27 17:01:49,556 - INFO - TILE Extracted product URL: https://fjm44.com/product/tornister-for-fernmelder-troops-marked-fuq-1942/
2025-03-27 17:01:49,556 - DEBUG - TILE PROCESSOR: Extracted text from tag → Tornister for Fernmelder troops marked fuq 1942
2025-03-27 17:01:49,556 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/heavy-duty-artillery-and-infantry-cart-strap-5/
2025-03-27 17:01:49,556 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/heavy-duty-artillery-and-infantry-cart-strap-5/
2025-03-27 17:01:49,556 - INFO - TILE Extracted product URL: https://fjm44.com/product/heavy-duty-artillery-and-infantry-cart-strap-5/
2025-03-27 17:01:49,556 - DEBUG - TILE PROCESSOR: Extracted text from tag → Heavy duty Artillery and infantry cart strap
2025-03-27 17:01:49,557 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/kriegsmarine-fur-hat-3/
2025-03-27 17:01:49,557 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/kriegsmarine-fur-hat-3/
2025-03-27 17:01:49,557 - INFO - TILE Extracted product URL: https://fjm44.com/product/kriegsmarine-fur-hat-3/
2025-03-27 17:01:49,557 - DEBUG - TILE PROCESSOR: Extracted text from tag → Kriegsmarine fur hat
2025-03-27 17:01:49,557 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/rare-gold-heer-dress-uniform-aiguillette-for-a-general-4/
2025-03-27 17:01:49,557 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/rare-gold-heer-dress-uniform-aiguillette-for-a-general-4/
2025-03-27 17:01:49,558 - INFO - TILE Extracted product URL: https://fjm44.com/product/rare-gold-heer-dress-uniform-aiguillette-for-a-general-4/
2025-03-27 17:01:49,558 - DEBUG - TILE PROCESSOR: Extracted text from tag → Rare gold Heer dress uniform aiguillette for a General
2025-03-27 17:01:49,558 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/rare-gold-heer-dress-uniform-aiguillette-for-a-general-3/
2025-03-27 17:01:49,558 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/rare-gold-heer-dress-uniform-aiguillette-for-a-general-3/
2025-03-27 17:01:49,558 - INFO - TILE Extracted product URL: https://fjm44.com/product/rare-gold-heer-dress-uniform-aiguillette-for-a-general-3/
2025-03-27 17:01:49,558 - DEBUG - TILE PROCESSOR: Extracted text from tag → Rare gold Heer dress uniform aiguillette for a General
2025-03-27 17:01:49,558 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/heer-service-blouse-fora-fahnrich-der-nebelwerfer/
2025-03-27 17:01:49,558 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/heer-service-blouse-fora-fahnrich-der-nebelwerfer/
2025-03-27 17:01:49,558 - INFO - TILE Extracted product URL: https://fjm44.com/product/heer-service-blouse-fora-fahnrich-der-nebelwerfer/
2025-03-27 17:01:49,558 - DEBUG - TILE PROCESSOR: Extracted text from tag → Heer service blouse for a Fähnrich der Nebelwerfer
2025-03-27 17:01:49,559 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/heer-m43-field-blouse-for-a-leutnant-der-infanterie/
2025-03-27 17:01:49,559 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/heer-m43-field-blouse-for-a-leutnant-der-infanterie/
2025-03-27 17:01:49,559 - INFO - TILE Extracted product URL: https://fjm44.com/product/heer-m43-field-blouse-for-a-leutnant-der-infanterie/
2025-03-27 17:01:49,559 - DEBUG - TILE PROCESSOR: Extracted text from tag → Heer M43 field blouse for a Leutnant der Infanterie
2025-03-27 17:01:49,559 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/white-dress-tunic/
2025-03-27 17:01:49,559 - DEBUG - TILE PROCESSOR: Post-processed URL: https://fjm44.com/product/white-dress-tunic/
2025-03-27 17:01:49,559 - INFO - TILE Extracted product URL: https://fjm44.com/product/white-dress-tunic/
2025-03-27 17:01:49,560 - DEBUG - TILE PROCESSOR: Extracted text from tag → White dress tunic for a Major der Nebelwerfer
2025-03-27 17:01:49,560 - DEBUG - TILE PROCESSOR: Raw extracted URL: https://fjm44.com/product/dissected-waffen-ss-m43-field-blouse/
